"구분","항목별","항목","단위","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년",
"대구광역시","폐식용유","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","0","1.5","1","1.5",".2",".2","1.3","1.1","2.1","2",
"대구광역시","재활용잔재물","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","102.7","119.4",
"대구광역시","기타","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","18","11","9.9","28.2","25.6","26","22.8","43","38.1","48.2","24.7","4.5","3.5","5.6","22.3","47.4","34.5","31.6","56","47.4","71.2","57.4","18","13",
"대구광역시","음식물류 폐기물 분리배출","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","676.9","702.9","627.2","567","540.8","535","536.6","551.7","583.4","603.5","625.2","610","618.3","638.9",
"인천광역시","총계","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","2059","1907.5","1874.3","1928.9","1973.1","1955.4","2028.1","2065.3","1896.2","1809.4","1556.8","1695.5","1735.9","1794.7","1863.4","1852","1698.5","1608.8","1460.7","1602.5","1837.8","1838.3","1985.1","1913.8",
"인천광역시","소계","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","742.4","734.9","719.3","744.6","767.3","753.8","807.9","805.6","829.7","877.5","926.3",
"인천광역시","소계","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","1537","1529.7","1354.3","1201.1","1292.7","1347.7","1389.6","1420.1","1232.7","1310","655.6","648.8","679.3","580.7","613.6","602.2","654.1","648.6","622.4","601.7","669.8","637.8","668.2","840.9",
"인천광역시","음식물류폐기물","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","568","612.9","555.8","528.9","626.4","599.3","557.2","543","530.4","664.5","31","21.4",".6","6.1",".6",".4","0","1.5","4.5","20.8","17.5","29.8","43","61.2",
"인천광역시","폐지류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","405","282.9","360.4","295.3","244.9","347.4","261.2","240.1","210.9","279.1","181.6","166.1","146.3","95.6","114.8","110.4","167","126.3","124.1","131.8","198.9","180.3","184","208.1",
"인천광역시","폐합성수지류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","167.2",
"인천광역시","폐목재류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","49","67.9","35.2","36.1","32.3","34.8","74.5","95.4","55.3","49.8","54.9","44.3","42.7","29.2","25.5","16.5","31.5","51.4","47.5","47.6","50","39.8","35.5","27.4",
"인천광역시","폐섬유류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","37.5",
"인천광역시","폐고무류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","24","32.9","68.6","55.1","58.1","59.2","84","103.2","47.9","29.9","44.1","41.3","31.1","21","22.6","17.6","22.5","47.6","45","37.4","40.7","30","27.5","13.8",
"인천광역시","플라스틱류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","79","76.2","121.1","92.2","161.9","150.7","169.7","178.9","158.6","101.1","85.4","84.9","35.7","24.1","32","26","72.9","40.8","41.1","57.2","89.8","93.2","127.9","",
"인천광역시","기타","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","412","456.9","213.2","193.5","169.1","156.3","243","259.5","229.6","185.6","258.6","290.8","422.9","404.7","418.1","431.3","360.2","381","360.2","306.9","272.9","264.7","250.3","325.7",
"인천광역시","소계","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","240","71.5","125.5","202.9","128.5","111.4","119.2","159.7","242.7","197","129","140.8","126.8","161.7","121.3","117.1","90.5","118.7","131.4","206.2","131.5","188.4","204.1","83.5",
"인천광역시","연탄재","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","57","18.4","11.2","19.5","9.3","9.3","8.3","54.6","40.8","39.6","8.4","","","","","","","","","","","","","1.2",
"인천광역시","폐유리류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","2.8","1.3","19.7","19.4","17.3","12.7","10.3","11.5","17.6","18.2","20","46.9","21.3",
"인천광역시","폐금속류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","33","27.3","50.1","45.5","42.4","40.9","55.1","23.7","89.9","39.4","24.8","29.7","22.1","30.8","22.4","17.7","13.6","12.9","15","84.7","18.7","33.3","41.4","17",
"인천광역시","폐토사류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","7","10.5","18.5","71.8","26.6","21","13.6","20.3","38.6","15.9","19.6","37.4","35.1","10.7","9.8","9.3","8","8.6","8.9","23.4","12.8","22.9","18","6.9",
"인천광역시","폐타일 및 도자기류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","2.2",
"인천광역시","기타","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","143","15.3","45.7","66.1","50.2","40.2","42.2","61.1","73.4","102.1","76.2","70.9","68.3","100.5","69.7","72.8","56.2","86.9","96","80.5","81.8","112.2","97.8","34.9",
"인천광역시","건설폐재류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","1",
"인천광역시","기타(배출불명 등)","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","4.3","3.5","5.2",".9",
"인천광역시","소계","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","282","306.3","394.5","524.9","551.9","496.3","519.3","485.5","420.8","302.4","257.5","284.8","280.5","407.7","570.2","489","315.8","247.7","122","101.9","327.7","330.2","420.5","318.4",
"인천광역시","종이팩","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","14.1",
"인천광역시","기타","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","61.1",
"인천광역시","종이류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","150","142.7","168.2","243.5","284.1","222.1","217.2","196","123.6","68.3","60.6","78.6","79.3","69.2","128.5","87.2","59.5","37.2","9.4","11.2","109.4","118.8","127.1","",
"인천광역시","폐유리병류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","41","65.6","74.3","84.8","79.5","72.6","112.7","90.3","84.2","62","54.3","57.3","50.7","54.9","81.7","73.8","43.5","36.8","22.8","22","47","33.1","27","20.9",
"인천광역시","캔류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","18","23.9","26.6","28","30.4","32.3","30.3","30.8","39.9","22.9","8.6","10.4","16.3","7.7","21","9.2","7.3","4.6","1.9","2.4","13","14.2","","",
"인천광역시","금속캔","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","14","11",
"인천광역시","비닐류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","64.9",
"인천광역시","발포수지류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","4.6",
"인천광역시","PET병","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","17.9",
"인천광역시","기타","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","13.1",
"인천광역시","폐고무류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","1",
"인천광역시","플라스틱류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","21","24.5","31.8","53.1","40","54.4","47.1","53.9","78.8","65.5","41.6","38","38.2","23.7","31.5","28.3","22.9","20.7","8.1","39.2","32.8","38.4","42.9","",
"인천광역시","합성수지류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","24.4","24.2","33","26.6","43","62.9","71.2","58.6","5.9","58.7","57.1","67.7","",
"인천광역시","발포수지류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","7.2","7.7","6.7","",
"인천광역시","폐전기전자제품","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","1.1","1.4","1.6","1.1","1.7","3.3","2.1","1.1","1.1","4.7","4","17.1","5.9",
"인천광역시","폐전지류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","0","0",".1",".4",".2","3",".2",".3","1",".5",".8",".5",".5",
"인천광역시","농약용기류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","0",
"인천광역시","폐비닐","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","2",
"인천광역시","타이어","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","",
"인천광역시","윤활유","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","",
"인천광역시","폐형광등","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","",".6",".4",".6","55.4",".6","11.3",".9",".8",".8","2.8","1.9","3.1",".7",
"인천광역시","고철류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","39","40.1","56.1","84.5","99.6","98.2","92.8","91.3","62.5","24.3","27.5","47.2","52.2","197","82.4","100.3","76.1","55.8","1.4","4.3","13.7","14.5","9.9","7.9",
"인천광역시","폐의류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","3.2","3.6","2","2.8","2.3","2","1.7","0","0","14.6","13.4","16.1","9.5",
"인천광역시","폐섬유류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","0",
"인천광역시","영농폐기물","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","0",".2",".1",".1",".1","1",".8","2.1","2","2.4","2","2","",
"인천광역시","폐가구류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","13.9","2.2","8.2","9.2","7.2","5.6","1.6","3.5","4","1.6","17.2",
"인천광역시","폐식용유","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","0","0","0","0","0",".1",".1",".1","0",".1",
"인천광역시","재활용잔재물","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","84.1","65.2",
"인천광역시","기타","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","13","9.5","37.5","31","18.3","16.7","19.2","23.2","31.8","59.4","64.9","24","14","3.9","136.5","134.1","13.8","8.5","9.9","10.3","17.3","20.2",".7",".8",
"인천광역시","음식물류 폐기물 분리배출","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","514.7","621.1","649.3","644.6","558.3","643.7","638.1","593.8","584.9","692.7","704.5","678.4","687.1","669.1",
"광주광역시","총계","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","1283","1296.5","1263.1","1167.6","1201.8","1187.5","1286.8","1241.6","1304.4","1307.7","1395.3","1302.1","1323.5","1303","1238.4","1154.3","1169.1","1195.6","1147.4","1126.5","1086.6","1071.4","1096.5","1160.2",
"광주광역시","소계","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","502.2","467.1","409.2","442.6","443.6","413.9","421.7","436.6","495.3","503.8","573.1",
"광주광역시","소계","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","749","750.6","676.7","649.6","653.7","766.1","845.6","759.2","793.1","727.5","450.7","421.2","434","425.2","409.3","347.2","384.6","331","303.4","369.3","362.4","373.6","332","506.3",
"광주광역시","음식물류폐기물","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","420","347.8","327.3","294.8","268.1","327.7","308.9","307.6","297","326.5","0","0","6.5","0","0","0","0","0","16.2","33.4","33.1","78.9","60.2","29",
"광주광역시","폐지류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","192","157.7","189.9","186.7","208.5","161","198.5","150","159.4","146.2","152.2","134.9","115.2","105.2","130","111.5","128.5","92.6","107.2","170","147.6","146.1","113.3","92.9",
"광주광역시","폐합성수지류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","84.4",
"광주광역시","폐목재류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","28","30.2","24.1","23.2","59","77.9","38.6","35.1","53.2","63.8","77.6","54.6","58.3","55.4","71.6","70","76.4","23.2","17.8","24.8","18.9","20.2","20.6","69.5",
"광주광역시","폐섬유류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","","","","","","","","","","","","","","","","","","","","","","","","20.2",
"광주광역시","폐고무류","폐기물 발생현황_생활폐기물(1996~2019)[톤/일]","톤/일","24","29.3","18.2","16.8","27.8","32.2","13.2","14.2","25.3","17.2","24.5","18.2","22.9","20.3","11","11","13","26.5","17.9","12.6","13.9","9.1","14.1","2.8",
